Railroad,Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
USA1,'396249286550,CHEM_PET,S12012019E12312019,11960,13395.2,13931.008,14070.31808,15477.34989,17489.40537
USA1,'343689875640,IM,S03012019E03312019,1160,1241.2,1365.32,1365.32,1406.2796,1560.970356
USA1,'566900359900,FOR_PROD,S10012019E10312019,3920,3959.2,4196.752,4322.65456,4409.107651,4453.198728
USA1,'345237256260,CHEM_PET,S05012019E05312019,7760,8613.6,8613.6,8958.144,9047.72544,9590.588966
USA1,'658670684735,CHEM_PET,S06012019E06302019,3880,4268,4566.76,4612.4276,5073.67036,5631.7741
USA1,'731132667797,COAL,S08012019E08312019,32868,35826.12,39408.732,40196.90664,41804.78291,45985.2612
USA1,'380000292179,MET_ORE,S08012019E08312019,3640,3749.2,3824.184,3938.90952,4135.854996,4218.572096
USA1,'684525672328,OTHER,S10012019E10312019,1680,1764,1887.48,1925.2296,1982.986488,2101.965677
USA1,'392200456122,CHEM_PET,S10012019E10312019,6852,7194.6,7914.06,8072.3412,8153.064612,8805.309781
USA1,'504450774900,CHEM_PET,S06012019E06302019,7040,7180.8,7324.416,7690.6368,8459.70048,8544.297485
USA1,'319218209200,AG_FOOD,S01012019E01312019,8600,8944,9301.76,9580.8128,10155.66157,10358.7748
USA1,'846203384020,IM,S07012019E07312019,24320,24806.4,26294.784,26820.67968,29234.54085,32742.68575
USA1,'731154748537,COAL,S12012019E12312019,225588,239123.28,246296.9784,246296.9784,263537.7669,292526.9212
USA1,'547500380000,OTHER,S08012019E08312019,1720,1806,1914.36,1914.36,2029.2216,2171.267112
USA1,'611860439930,FOR_PROD,S09012019E09302019,3520,3801.6,4143.744,4185.18144,4268.885069,4653.084725
USA1,'584092883732,AG_FOOD,S07012019E07312019,2320,2366.4,2555.712,2606.82624,2789.304077,2845.090158
USA1,'584092876411,AG_FOOD,S11012019E11302019,3080,3326.4,3592.512,3628.43712,3664.721491,3664.721491
USA1,'853470093768,OTHER,S02012019E02282019,756,801.36,865.4688,900.087552,954.0928051,1039.961158
USA1,'648115413350,CHEM_PET,S12012019E12312019,3920,3998.4,4038.384,4119.15168,4366.300781,4846.593867
USA1,'883737384020,CHEM_PET,S04012019E04302019,7960,8437.6,8437.6,8437.6,9028.232,9660.20824
USA1,'519263589120,CHEM_PET,S01012019E01312019,8520,8775.6,9565.404,9852.36612,10542.03175,11069.13334
USA1,'472880439900,CHEM_PET,S02012019E02282019,11560,12947.2,13465.088,13465.088,14138.3424,14986.64294
USA1,'487158667309,CHEM_PET,S07012019E07312019,3240,3466.8,3674.808,3858.5484,4167.232272,4292.24924
USA1,'461450185400,AG_FOOD,S10012019E10312019,3920,4429.6,4651.08,4651.08,4790.6124,4886.424648
USA1,'668100883252,IM,S06012019E06302019,1120,1254.4,1354.752,1381.84704,1437.120922,1552.090595
USA1,'353100261121,CHEM_PET,S05012019E05312019,1200,1224,1321.92,1388.016,1499.05728,1529.038426
USA1,'191500262237,OTHER,S02012019E02282019,36588,40246.8,43869.012,45623.77248,45623.77248,47448.72338
USA1,'653900417500,IM,S09012019E09302019,6800,7616,8225.28,8554.2912,8639.834112,9244.6225
USA1,'840523093768,NONMET_PRO,S09012019E09302019,3360,3729.6,4102.56,4143.5856,4226.457312,4691.367616
USA1,'632452674787,CHEM_PET,S01012019E01312019,3920,4076.8,4239.872,4451.8656,4496.384256,4811.131154
USA1,'846206744300,IM,S09012019E09302019,160,177.6,177.6,179.376,181.16976,201.0984336
USA1,'384020674123,IM,S05012019E05312019,320,336,369.6,380.688,414.94992,460.5944112
USA1,'797000380000,FOR_PROD,S10012019E10312019,1040,1123.2,1156.896,1168.46496,1285.311456,1465.25506
USA1,'380000668100,CHEM_PET,S07012019E07312019,5280,6072,6497.04,6821.892,7504.0812,7804.244448
USA1,'417500439900,FOR_PROD,S01012019E01312019,2400,2400,2400,2424,2424,2520.96
USA1,'359900491200,AG_FOOD,S08012019E08312019,400,444,466.2,475.524,475.524,499.3002
USA1,'734150584088,NONMET_PRO,S09012019E09302019,43080,45664.8,49317.984,49811.16384,49811.16384,53297.94531
USA1,'384869351616,NONMET_PRO,S03012019E03312019,4560,5244,5768.4,5768.4,5826.084,6525.21408
USA1,'273347209497,COAL,S05012019E05312019,30864,30864,30864,30864,32098.56,35629.4016
USA1,'722127845200,NONMET_PRO,S07012019E07312019,3720,3757.2,4132.92,4256.9076,4342.045752,4515.727582
USA1,'883737380000,IM,S04012019E04302019,19680,20073.6,20475.072,20884.57344,21093.41917,23835.56367
USA1,'380000202421,CHEM_PET,S10012019E10312019,3760,4023.2,4304.824,4347.87224,4739.180742,5402.666045
USA1,'362686414447,AG_FOOD,S11012019E11302019,5172,5172,5585.76,5641.6176,5641.6176,5867.282304
USA1,'732527381363,AG_FOOD,S10012019E10312019,4000,4200,4410,4454.1,4854.969,4854.969
USA1,'380000414650,CHEM_PET,S05012019E05312019,8360,9446.8,10013.608,10514.2884,11355.43147,12490.97462
USA1,'380000883209,IM,S01012019E01312019,2120,2268.4,2495.24,2595.0496,2595.0496,2595.0496
USA1,'567257396640,MO_VEH,S07012019E07312019,24840,27572.4,28399.572,28683.56772,29544.07475,33680.24522
USA1,'359430316870,MET_ORE,S09012019E09302019,10200,11220,11444.4,12016.62,12737.6172,13374.49806
USA1,'566330708549,CHEM_PET,S04012019E04302019,3600,3924,4159.44,4242.6288,4624.465392,4809.444008
USA1,'844394849656,FOR_PROD,S01012019E01312019,4320,4665.6,4898.88,4996.8576,5296.669056,5667.43589
USA1,'093768853470,CHEM_PET,S02012019E02282019,34000,38420,39572.6,41155.504,43213.2792,49695.27108
USA1,'513752844140,CHEM_PET,S07012019E07312019,19290,19675.8,19872.558,20270.00916,21080.80953,21291.61762
USA1,'647000461417,IM,S11012019E11302019,3600,3672,3672,3855.6,4009.824,4090.02048
USA1,'731122667797,COAL,S06012019E06302019,30126,32837.34,35792.7006,36866.48162,37972.47607,40630.54939
USA1,'380000343100,CHEM_PET,S09012019E09302019,3200,3520,3766.4,3879.392,4112.15552,4523.371072
USA1,'479479472840,MET_ORE,S09012019E09302019,23880,24118.8,26048.304,26829.75312,28439.53831,29577.11984
USA1,'688190396640,CHEM_PET,S05012019E05312019,19560,20342.4,20749.248,20956.74048,21795.0101,25064.26161
USA1,'623170558130,CHEM_PET,S11012019E11302019,4200,4704,4845.12,4845.12,5281.1808,5756.487072
USA1,'708588744836,AG_FOOD,S12012019E12312019,18288,19933.92,20332.5984,20332.5984,20739.25037,20739.25037
USA1,'341800191821,IM,S08012019E08312019,1600,1632,1713.6,1765.008,1870.90848,2132.835667
USA1,'534576538428,OTHER,S05012019E05312019,1320,1491.6,1536.348,1536.348,1582.43844,1756.506668
USA1,'479473201788,CHEM_PET,S04012019E04302019,4000,4240,4324.8,4541.04,4631.8608,5280.321312
USA1,'588440604163,MET_ORE,S01012019E01312019,12520,13897.2,14731.032,15320.27328,16699.09788,17868.03473
USA1,'566900656526,OTHER,S01012019E01312019,8240,8322.4,8405.624,8405.624,8909.96144,10068.25643
USA1,'206299461417,MET_ORE,S09012019E09302019,2880,3139.2,3390.336,3458.14272,3665.631283,3812.256535
USA1,'732112566900,NONMET_PRO,S03012019E03312019,4320,4838.4,4838.4,4886.784,5228.85888,5804.033357
USA1,'414650419140,FOR_PROD,S07012019E07312019,3400,3706,4002.48,4082.5296,4409.131968,4850.045165
USA1,'534450388260,CHEM_PET,S05012019E05312019,3880,4112.8,4400.696,4444.70296,4844.726226,5329.198849
USA1,'879574380000,AG_FOOD,S06012019E06302019,4160,4451.2,4896.32,4994.2464,5144.073792,5144.073792
USA1,'359900347121,CHEM_PET,S11012019E11302019,11800,12272,13253.76,13518.8352,13924.40026,14202.88826
USA1,'647000453360,CHEM_PET,S03012019E03312019,7600,8360,9196,9471.88,10229.6304,10434.22301
USA1,'777550881237,CHEM_PET,S08012019E08312019,16784,17455.36,17629.9136,17982.51187,19421.11282,20780.59072
USA1,'268435363216,COAL,S11012019E11302019,20888,21305.76,22371.048,22594.75848,23498.54882,25378.43272
USA1,'447523414650,NONMET_PRO,S09012019E09302019,4640,5104,5359.2,5627.16,6021.0612,6864.009768
USA1,'684735777572,MET_ORE,S09012019E09302019,3840,4339.2,4425.984,4603.02336,4603.02336,5293.476864
USA1,'567500261004,CHEM_PET,S02012019E02282019,800,880,880,897.6,942.48,1017.8784
USA1,'191560380000,NONMET_PRO,S11012019E11302019,800,816,824.16,824.16,898.3344,979.184496
USA1,'883000384020,MET_ORE,S07012019E07312019,800,864,898.56,907.5456,907.5456,1016.451072
USA1,'684587887110,CHEM_PET,S03012019E03312019,3920,4116,4445.28,4445.28,4756.4496,4756.4496
USA1,'191821218500,IM,S05012019E05312019,11760,12348,13335.84,13869.2736,14978.81549,15428.17995
USA1,'853470093768,OTHER,S05012019E05312019,2640,2640,2851.2,2993.76,3053.6352,3236.853312
USA1,'684800883732,IM,S09012019E09302019,5320,5426.4,5860.512,6036.32736,6036.32736,6036.32736
USA1,'517823845210,AG_FOOD,S04012019E04302019,50382,51389.64,51389.64,52417.4328,54514.13011,57784.97792
USA1,'722123849990,NONMET_PRO,S06012019E06302019,17112,17283.12,18320.1072,18686.50934,19620.83481,19620.83481
USA1,'388260462310,AG_FOOD,S07012019E07312019,3600,3852,3890.52,4007.2356,4047.307956,4371.092592
USA1,'456200472218,MET_ORE,S07012019E07312019,3600,4032,4152.96,4194.4896,4320.324288,4493.13726
USA1,'208513258800,CHEM_PET,S07012019E07312019,3920,4390.4,4785.536,4976.95744,5424.88361,5967.371971
USA1,'883715567500,IM,S09012019E09302019,200,222,239.76,242.1576,261.530208,266.7608122
USA1,'456200883000,NONMET_PRO,S07012019E07312019,520,525.2,567.216,567.216,623.9376,692.570736
USA1,'875850384869,AG_FOOD,S10012019E10312019,8480,8819.2,9612.928,9997.44512,10097.41957,10501.31635
USA1,'571220536870,NONMET_PRO,S01012019E01312019,4320,4752,5179.68,5179.68,5697.648,6324.38928
USA1,'479473447850,CHEM_PET,S09012019E09302019,3600,3600,3852,3967.56,3967.56,4126.2624
USA1,'513942506754,CHEM_PET,S06012019E06302019,5200,5772,5829.72,5888.0172,6064.657716,6853.063219
USA1,'392200207310,AG_FOOD,S07012019E07312019,4160,4742.4,4884.672,4884.672,5275.44576,5275.44576
USA1,'883213584092,IM,S02012019E02282019,9040,10396,11019.76,11129.9576,11797.75506,13449.44076
USA1,'647000447850,IM,S09012019E09302019,400,460,492.2,492.2,516.81,589.1634
USA1,'883000439900,MO_VEH,S08012019E08312019,560,588,588,599.76,659.736,758.6964
USA1,'384020883710,IM,S06012019E06302019,2280,2371.2,2442.336,2442.336,2637.72288,2954.249626
USA1,'684300684210,OTHER,S04012019E04302019,2880,3225.6,3225.6,3386.88,3420.7488,3899.653632
USA1,'096592687500,FOR_PROD,S06012019E06302019,3480,3723.6,3984.252,4024.09452,4064.335465,4552.055721
USA1,'516564797163,CHEM_PET,S12012019E12312019,5160,5211.6,5576.412,5632.17612,5744.819642,6261.85341
USA1,'208548414692,CHEM_PET,S10012019E10312019,3960,4316.4,4704.876,4940.1198,5384.730582,6030.898252
USA1,'684800396640,CHEM_PET,S05012019E05312019,2840,2868.4,3155.24,3249.8972,3574.88692,4075.371089
USA1,'684300396298,CHEM_PET,S05012019E05312019,6080,6505.6,6570.656,6636.36256,7034.544314,7315.926086
USA1,'385420206744,CHEM_PET,S02012019E02282019,9336,9802.8,10194.912,10398.81024,11022.73885,11573.8758
USA1,'199330201170,NONMET_PRO,S10012019E10312019,4560,5152.8,5513.496,5623.76592,5792.478898,5792.478898
USA1,'479473465322,CHEM_PET,S05012019E05312019,3880,3996.4,4076.328,4117.09128,4281.774931,4795.587923
USA1,'323130845377,FOR_PROD,S09012019E09302019,3600,3924,4002.48,4002.48,4202.604,4328.68212
USA1,'658672653752,CHEM_PET,S05012019E05312019,3320,3552.4,3872.116,4027.00064,4188.080666,4565.007926
USA1,'665450684800,CHEM_PET,S03012019E03312019,3640,3967.6,4285.008,4413.55824,4634.236152,4634.236152
USA1,'504450845200,IM,S12012019E12312019,21280,21280,22982.4,23901.696,24618.74688,25111.12182
USA1,'206297417500,IM,S12012019E12312019,1440,1483.2,1572.192,1587.91392,1667.309616,1683.982712
USA1,'731132725176,COAL,S01012019E01312019,62064,71373.6,77797.224,79353.16848,82527.29522,89129.47884
USA1,'684525380000,OTHER,S01012019E01312019,1320,1412.4,1553.64,1569.1764,1679.018748,1679.018748
USA1,'584092883734,AG_FOOD,S04012019E04302019,11600,12644,12770.44,13153.5532,13285.08873,13683.64139
USA1,'421350253894,CHEM_PET,S12012019E12312019,3280,3542.4,3896.64,3896.64,3896.64,3974.5728
USA1,'883734668100,IM,S12012019E12312019,31640,34171.2,36904.896,38381.09184,39532.5246,40718.50033
USA1,'549260793168,CHEM_PET,S04012019E04302019,3680,3680,3864,3864,3941.28,4493.0592
USA1,'396292661690,MET_ORE,S02012019E02282019,24960,26707.2,28309.632,28592.72832,29164.58289,30331.1662
USA1,'423580491200,NONMET_PRO,S02012019E02282019,3800,4028,4390.52,4610.046,4840.5483,5324.60313
USA1,'380000844397,CHEM_PET,S09012019E09302019,2920,3299.6,3299.6,3398.588,3636.48916,3745.583835
USA1,'481680853470,MO_VEH,S12012019E12312019,800,824,906.4,906.4,951.72,1056.4092
USA1,'845203380000,AG_FOOD,S02012019E02282019,5840,6424,6809.44,7149.912,7507.4076,8032.926132
USA1,'506090788112,AG_FOOD,S10012019E10312019,3440,3887.2,3887.2,4003.816,4204.0068,4372.167072
USA1,'744300742337,OTHER,S04012019E04302019,636,718.68,761.8008,784.654824,792.5013722,792.5013722
USA1,'388260261200,AG_FOOD,S05012019E05312019,28461,31591.71,33487.2126,34491.82898,35526.58385,35526.58385
USA1,'566900684421,AG_FOOD,S09012019E09302019,8240,8816.8,9610.312,9802.51824,10684.74488,11325.82957
USA1,'684775380000,CHEM_PET,S03012019E03312019,7880,8904.4,9349.62,9443.1162,10104.13433,11417.6718
USA1,'218500202229,CHEM_PET,S11012019E11302019,2560,2585.6,2844.16,2872.6016,3016.23168,3046.393997
USA1,'566790491200,MO_VEH,S03012019E03312019,2480,2604,2630.04,2708.9412,2925.656496,2984.169626
USA1,'343689875640,IM,S02012019E02282019,2400,2520,2545.2,2672.46,2859.5322,3288.46203
USA1,'668100883737,MET_ORE,S05012019E05312019,880,906.4,969.848,1018.3404,1018.3404,1099.807632
USA1,'439900481220,OTHER,S05012019E05312019,1200,1296,1399.68,1399.68,1539.648,1616.6304
USA1,'527792845210,AG_FOOD,S01012019E01312019,25330,25330,26343.2,27133.496,29304.17568,33406.76028
USA1,'744189671685,CHEM_PET,S02012019E02282019,3192,3287.76,3419.2704,3590.23392,3590.23392,4056.96433
USA1,'584092883252,IM,S06012019E06302019,5800,6554,6554,6685.08,6818.7816,7023.345048
USA1,'380000343100,CHEM_PET,S12012019E12312019,5360,5735.2,6136.664,6136.664,6688.96376,7558.529049
USA1,'588440744831,CHEM_PET,S02012019E02282019,8040,8522.4,8863.296,8863.296,8951.92896,9489.044698
USA1,'667300684525,OTHER,S07012019E07312019,1320,1333.2,1426.524,1469.31972,1528.092509,1665.620835
USA1,'191560456200,AG_FOOD,S03012019E03312019,2000,2040,2040,2060.4,2266.44,2425.0908
USA1,'396640206744,AG_FOOD,S05012019E05312019,7920,8157.6,8239.176,8486.35128,8825.805331,9796.643918
USA1,'517130667268,AG_FOOD,S04012019E04302019,4360,4665.2,4711.852,4758.97052,4806.560225,5239.150645
USA1,'343100343138,OTHER,S06012019E06302019,2520,2721.6,2803.248,2803.248,2999.47536,3239.433389
USA1,'664300671983,OTHER,S08012019E08312019,444,470.64,489.4656,513.93888,513.93888,555.0539904
USA1,'380000191470,CHEM_PET,S10012019E10312019,7240,8108.8,8838.592,8926.97792,9194.787258,9470.630875
USA1,'671983506777,CHEM_PET,S04012019E04302019,19542,19542,20519.1,21339.864,23260.45176,26516.91501
USA1,'647000683240,CHEM_PET,S05012019E05312019,3920,3959.2,4117.568,4158.74368,4408.268301,4716.847082
USA1,'380000413791,CHEM_PET,S01012019E01312019,23220,26470.8,26470.8,27794.34,28628.1702,32922.39573
USA1,'261121359900,IM,S06012019E06302019,1200,1296,1360.8,1401.624,1429.65648,1529.732434
USA1,'566900618350,AG_FOOD,S06012019E06302019,3600,4140,4471.2,4560.624,5016.6864,5668.855632
USA1,'503992849687,AG_FOOD,S08012019E08312019,24704,27174.4,29891.84,30190.7584,32606.01907,36844.80155
USA1,'353100261004,AG_FOOD,S12012019E12312019,800,920,1002.8,1052.94,1073.9988,1159.918704
USA1,'472210439900,CHEM_PET,S08012019E08312019,7800,8814,8814,9166.56,9166.56,9258.2256
USA1,'286326185400,MO_VEH,S07012019E07312019,960,988.8,1048.128,1090.05312,1100.953651,1111.963188
USA1,'191560343100,IM,S07012019E07312019,400,444,470.64,494.172,543.5892,619.691688
USA1,'653900491200,AG_FOOD,S12012019E12312019,800,808,816.08,856.884,934.00356,1018.06388
USA1,'684800647000,CHEM_PET,S12012019E12312019,23360,24761.6,26494.912,27554.70848,30034.63224,31836.71018
USA1,'684640629660,CHEM_PET,S09012019E09302019,2800,3108,3387.72,3387.72,3387.72,3489.3516
USA1,'731122389163,COAL,S08012019E08312019,32758,36688.96,38890.2976,39279.20058,39671.99258,44432.63169
USA1,'380000343100,MO_VEH,S02012019E02282019,16240,17052,18245.64,18610.5528,20285.50255,21908.34276
USA1,'380000204212,CHEM_PET,S08012019E08312019,800,840,898.8,934.752,944.09952,1010.186486
USA1,'881550883660,MET_ORE,S07012019E07312019,9408,9596.16,10075.968,10277.48736,11202.46122,11650.55967
USA1,'341800347215,NONMET_PRO,S05012019E05312019,26769,28107.45,30074.9715,30074.9715,30074.9715,33683.96808
USA1,'463240479947,MET_ORE,S06012019E06302019,3640,3858.4,4051.32,4172.8596,4506.688368,5092.557856
USA1,'503992879556,AG_FOOD,S12012019E12312019,25508,27548.64,29201.5584,29493.57398,31558.12416,35029.51782
USA1,'548660844131,AG_FOOD,S01012019E01312019,3840,4185.6,4520.448,4701.26592,5124.379853,5585.57404
USA1,'323130622300,CHEM_PET,S10012019E10312019,7680,8524.8,8695.296,9130.0608,9951.766272,10150.8016
USA1,'345750361433,MET_ORE,S07012019E07312019,4320,4795.2,5034.96,5085.3096,5085.3096,5136.162696
USA1,'346740492171,CHEM_PET,S02012019E02282019,3760,3835.2,3835.2,3950.256,4345.2816,4649.451312
USA1,'684800883000,AG_FOOD,S12012019E12312019,3240,3434.4,3777.84,3815.6184,3853.774584,4200.614297
USA1,'191821341949,IM,S01012019E01312019,2800,2828,2941.12,2970.5312,3119.05776,3586.916424
USA1,'604163621690,MET_ORE,S05012019E05312019,4240,4748.8,5081.216,5132.02816,5645.230976,6435.563313
USA1,'518432679420,NONMET_PRO,S04012019E04302019,4000,4600,4600,4784,4784,5262.4
USA1,'345237201726,AG_FOOD,S08012019E08312019,12600,13860,14414.4,14558.544,15286.4712,15745.06534
USA1,'253410261004,IM,S10012019E10312019,5360,5574.4,6131.84,6438.432,6760.3536,7571.596032
USA1,'742325566900,CHEM_PET,S06012019E06302019,18040,20204.8,20204.8,20608.896,22463.69664,22688.33361
USA1,'387767368260,AG_FOOD,S08012019E08312019,4440,5061.6,5112.216,5316.70464,5848.375104,5906.858855
USA1,'191821359814,IM,S03012019E03312019,1600,1792,1935.36,1974.0672,2131.992576,2409.151611
USA1,'706138849660,AG_FOOD,S08012019E08312019,25080,26334,28177.38,29586.249,30769.69896,35077.45681
USA1,'731136380000,COAL,S08012019E08312019,285346,285346,293906.38,296845.4438,302782.3527,333060.5879
USA1,'647000261500,CHEM_PET,S04012019E04302019,3760,4060.8,4263.84,4306.4784,4737.12624,4831.868765
USA1,'566900206260,IM,S02012019E02282019,11600,11716,11950.32,11950.32,13025.8488,13807.39973
USA1,'686732323130,CHEM_PET,S02012019E02282019,11440,11783.2,12136.696,12379.42992,13617.37291,15523.80512
USA1,'629660684800,CHEM_PET,S01012019E01312019,3440,3440,3749.6,3749.6,3824.592,4168.80528
USA1,'345237261203,CHEM_PET,S02012019E02282019,11720,12774.8,13285.792,13950.0816,14229.08323,14940.53739
USA1,'875850744189,AG_FOOD,S08012019E08312019,3000,3030,3120.9,3214.527,3278.81754,3737.851996
USA1,'171760422740,FOR_PROD,S10012019E10312019,3800,3914,4227.12,4311.6624,4311.6624,4915.295136
USA1,'234113380000,MO_VEH,S11012019E11302019,600,618,636.54,655.6362,675.305286,682.0583389
USA1,'684300684421,CHEM_PET,S04012019E04302019,3800,4104,4227.12,4227.12,4480.7472,5152.85928
USA1,'396640318472,CHEM_PET,S02012019E02282019,4280,4793.6,5033.28,5284.944,5443.49232,6205.581245
USA1,'380000207310,MET_ORE,S09012019E09302019,400,436,457.8,476.112,523.7232,591.807216
USA1,'514914845210,AG_FOOD,S11012019E11302019,25318,28862.52,30305.646,31517.87184,33408.94415,35747.57024
USA1,'476917343545,FOR_PROD,S07012019E07312019,3880,3996.4,4076.328,4239.38112,4663.319232,4803.218809
USA1,'588250677200,CHEM_PET,S03012019E03312019,7236,7380.72,7675.9488,7752.708288,7830.235371,7986.840078
USA1,'883000567500,IM,S08012019E08312019,19720,22283.6,24511.96,24511.96,26963.156,30198.73472
USA1,'668100875640,IM,S11012019E11302019,13160,14081.2,15207.696,15816.00384,17081.28415,19301.85109
USA1,'422390344900,MET_ORE,S12012019E12312019,3760,4173.6,4257.072,4342.21344,4385.635574,4473.348286
USA1,'396640368260,AG_FOOD,S04012019E04302019,3320,3386.4,3454.128,3454.128,3488.66928,3872.422901
USA1,'883735384020,IM,S12012019E12312019,33240,38226,38990.52,40940.046,40940.046,41758.84692
USA1,'380000204212,AG_FOOD,S04012019E04302019,4400,4400,4796,4987.84,5237.232,5237.232
USA1,'345237456360,CHEM_PET,S07012019E07312019,2840,3038.8,3129.964,3161.26364,3319.326822,3784.032577
USA1,'366276424250,CHEM_PET,S08012019E08312019,3396,3531.84,3708.432,3819.68496,3857.88181,4243.669991
USA1,'731134742522,COAL,S12012019E12312019,25449,28757.37,31633.107,33214.76235,35207.64809,39784.64234
USA1,'743850744300,AG_FOOD,S06012019E06302019,3640,4186,4186,4186,4437.16,4614.6464
USA1,'876411684800,MO_VEH,S03012019E03312019,2440,2684,2764.52,2875.1008,2961.353824,3227.875668
USA1,'553900566900,AG_FOOD,S09012019E09302019,8280,8528.4,8698.968,8872.94736,9050.406307,9412.422559
USA1,'647000455110,MO_VEH,S12012019E12312019,2400,2400,2496,2520.96,2596.5888,2726.41824
USA1,'341800363228,MET_ORE,S01012019E01312019,3720,4054.8,4095.348,4218.20844,4513.483031,4558.617861
