Railroad,Origin-Destination SPLC,Commodity Group Name,2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
EAST,'428880406414,CHEM_PET,7600,8208,8290.08,8455.8816,8794.116864,8882.058033
EAST,'457210268457,CHEM_PET,3800,3838,3991.52,4111.2656,4234.603568,4319.295639
EAST,'380000144220,AG_FOOD,3640,3822,4013.1,4213.755,4298.0301,4341.010401
EAST,'442178380000,FOR_PROD,4200,4620,4851,5142.06,5347.7424,5347.7424
EAST,'396640368700,AG_FOOD,4160,4243.2,4412.928,4457.05728,4679.910144,4726.709245
EAST,'421350479473,OTHER,1200,1212,1248.36,1373.196,1441.8558,1441.8558
EAST,'380000363870,NONMET_PRO,3920,4312,4441.36,4707.8416,4801.998432,4946.058385
EAST,'345894451990,AG_FOOD,3528,3880.8,4036.032,4278.19392,4320.975859,4320.975859
EAST,'279499256808,COAL,50896,51404.96,52947.1088,52947.1088,54006.05098,56706.35352
EAST,'343100205143,AG_FOOD,3960,4039.2,4039.2,4039.2,4200.768,4368.79872
EAST,'318322380000,MO_VEH,4800,4944,5042.88,5446.3104,5664.162816,5720.804444
EAST,'380000318721,CHEM_PET,8720,9592,9592,10551.2,10656.712,10656.712
EAST,'380000259700,AG_FOOD,3440,3749.6,3749.6,3862.088,3900.70888,4056.737235
EAST,'234000380639,AG_FOOD,5720,6292,6543.68,7198.048,7485.96992,7560.829619
EAST,'381315191490,AG_FOOD,5480,5589.6,5645.496,5871.31584,5871.31584,5930.028998
EAST,'315878396640,MO_VEH,2600,2678,2731.56,2840.8224,2869.230624,3012.692155
EAST,'487158665178,CHEM_PET,3120,3400.8,3570.84,3749.382,3936.8511,3936.8511
EAST,'461413428871,AG_FOOD,4280,4536.8,4763.64,5144.7312,5144.7312,5350.520448
EAST,'417756412878,OTHER,60387,62802.48,64058.5296,65980.28549,69279.29976,69279.29976
EAST,'218500486160,CHEM_PET,2840,3124,3217.72,3346.4288,3379.893088,3447.49095
EAST,'462310318100,NONMET_PRO,3600,3780,3780,3931.2,3970.512,4169.0376
EAST,'471129221000,FOR_PROD,3240,3337.2,3403.944,3744.3384,3931.55532,4128.133086
EAST,'353100380000,FOR_PROD,400,432,436.32,479.952,489.55104,504.2375712
EAST,'359900491200,IM,8800,9592,10071.6,10675.896,11209.6908,11545.98152
EAST,'185400173448,MO_VEH,4840,4888.4,4986.168,5185.61472,5237.470867,5499.344411
EAST,'191821567500,AG_FOOD,400,432,432,462.24,471.4848,476.199648
EAST,'466130465590,FOR_PROD,4320,4622.4,4714.848,5139.18432,5396.143536,5611.989277
EAST,'461450647000,IM,400,400,400,420,441,441
EAST,'318342346740,CHEM_PET,2600,2860,2917.2,3033.888,3033.888,3064.22688
EAST,'439900443624,CHEM_PET,1920,1939.2,2016.768,2077.27104,2118.816461,2140.004625
EAST,'456200191560,MO_VEH,1200,1236,1260.72,1386.792,1400.65992,1470.692916
EAST,'268435357969,COAL,22018,22458.36,23132.1108,23826.07412,24540.85634,25522.4906
EAST,'468111209741,FOR_PROD,3280,3608,3680.16,3900.9696,3900.9696,3900.9696
EAST,'206297491200,AG_FOOD,2400,2520,2620.8,2620.8,2699.424,2699.424
EAST,'384850317500,NONMET_PRO,6780,6780,6847.8,7395.624,7765.4052,7920.713304
EAST,'653900491200,IM,4400,4488,4488,4847.04,5040.9216,5141.740032
EAST,'219986173469,COAL,28620,30909.6,30909.6,32764.176,33091.81776,34415.49047
EAST,'457210471995,CHEM_PET,3960,4118.4,4200.768,4326.79104,4499.862682,4724.855816
EAST,'261121566900,IM,1200,1284,1284,1386.72,1414.4544,1428.598944
EAST,'427370424250,NONMET_PRO,5120,5529.6,5806.08,6212.5056,6212.5056,6212.5056
EAST,'647000362120,AG_FOOD,3840,4224,4350.72,4568.256,4613.93856,4613.93856
EAST,'417500447850,IM,2960,3196.8,3260.736,3456.38016,3456.38016,3525.507763
EAST,'647000265900,CHEM_PET,7640,7792.8,7792.8,7792.8,8182.44,8509.7376
EAST,'262400387650,CHEM_PET,3840,3840,4032,4273.92,4273.92,4402.1376
EAST,'566900204212,IM,2800,3024,3114.72,3177.0144,3177.0144,3208.784544
EAST,'318378208572,MO_VEH,4800,5088,5138.88,5601.3792,5881.44816,5881.44816
EAST,'396640474363,CHEM_PET,4320,4752,4752,4989.6,5089.392,5089.392
EAST,'381315499600,NONMET_PRO,800,856,873.12,951.7008,980.251824,1029.264415
EAST,'261004392200,IM,400,412,424.36,437.0908,445.832616,459.2075945
EAST,'439900456940,MET_ORE,18100,19186,19377.86,20540.5316,20951.34223,21160.85565
EAST,'447162499440,MET_ORE,2560,2764.8,2764.8,2792.448,2792.448,2792.448
EAST,'472983417500,NONMET_PRO,4200,4284,4369.68,4457.0736,4590.785808,4590.785808
EAST,'476917380000,FOR_PROD,9880,10769.2,10984.584,11423.96736,11652.44671,12235.06904
EAST,'380000359854,AG_FOOD,3400,3638,3819.9,4087.293,4250.78472,4378.308262
EAST,'362686458940,AG_FOOD,8520,8690.4,9124.92,9672.4152,9769.139352,9964.522139
EAST,'206297456200,IM,23680,25100.8,26104.832,28715.3152,29576.77466,29872.5424
EAST,'456388380639,FOR_PROD,2000,2000,2000,2040,2080.8,2164.032
EAST,'318100207800,IM,1040,1040,1050.4,1134.432,1134.432,1168.46496
EAST,'496417445635,MET_ORE,4080,4406.4,4450.464,4583.97792,4767.337037,4910.357148
EAST,'396640234066,CHEM_PET,3680,3937.6,4134.48,4175.8248,4301.099544,4516.154521
EAST,'233484447162,MET_ORE,3432,3637.92,3674.2992,4041.72912,4122.563702,4328.691888
EAST,'396292424740,MET_ORE,7600,8132,8132,8619.92,8706.1192,9141.42516
EAST,'457210409711,CHEM_PET,4320,4363.2,4494.096,4673.85984,4860.814234,5055.246803
EAST,'357998380000,CHEM_PET,4120,4408.4,4496.568,4631.46504,4677.77969,4818.113081
EAST,'489497472600,CHEM_PET,2600,2860,2917.2,3208.92,3273.0984,3338.560368
EAST,'439900286516,MO_VEH,3520,3555.2,3732.96,3956.9376,4075.645728,4157.158643
EAST,'457210566900,CHEM_PET,3960,4158,4365.9,4409.559,4585.94136,4723.519601
EAST,'278826359430,COAL,23121,23814.63,24052.7763,25736.47064,25736.47064,26251.20005
EAST,'388260392200,AG_FOOD,36744,40050.96,42053.508,45838.32372,48130.23991,49092.8447
EAST,'353100261109,IM,14480,15783.2,16414.528,17727.69024,17904.96714,18621.16583
EAST,'403896207310,CHEM_PET,3480,3654,3800.16,3990.168,4109.87304,4315.366692
EAST,'343100648115,CHEM_PET,2960,3167.2,3293.888,3524.46016,3630.193965,3666.495904
EAST,'443241456200,MO_VEH,5600,5880,6174,6235.74,6298.0974,6361.078374
EAST,'497354417500,NONMET_PRO,17364,18232.2,18779.166,20469.29094,21288.06258,21288.06258
EAST,'566900396292,MET_ORE,3200,3392,3527.68,3845.1712,3845.1712,3922.074624
EAST,'207800208510,FOR_PROD,3960,4158,4324.32,4713.5088,4902.049152,5049.110627
EAST,'461417471340,IM,7200,7344,7417.44,7936.6608,8095.394016,8095.394016
EAST,'461446456388,IM,51600,56244,56806.44,57374.5044,58521.99449,59692.43438
EAST,'456495207310,IM,2800,3080,3110.8,3266.34,3396.9936,3498.903408
EAST,'368700191821,IM,6960,7447.2,7670.616,8437.6776,8437.6776,8522.054376
EAST,'472963499440,NONMET_PRO,3960,4356,4530.24,4756.752,4804.31952,4852.362715
EAST,'234000206297,IM,160,169.6,174.688,188.66304,194.3229312,196.2661605
EAST,'380000191830,FOR_PROD,7080,7504.8,7504.8,7654.896,7654.896,7884.54288
EAST,'479479428879,MET_ORE,3560,3809.2,3923.476,4237.35408,4279.727621,4279.727621
EAST,'447162472840,MET_ORE,3320,3652,3688.52,3836.0608,3951.142624,4030.165476
EAST,'380000451977,FOR_PROD,3560,3595.6,3703.468,4036.78012,4157.883524,4199.462359
EAST,'191611318472,IM,2400,2640,2719.2,2773.584,2884.52736,2913.372634
EAST,'476154465586,MO_VEH,11200,11200,11312,12443.2,12692.064,13072.82592
EAST,'488430587470,FOR_PROD,3520,3625.6,3806.88,3806.88,3997.224,3997.224
EAST,'456122472618,MET_ORE,3600,3600,3672,3818.88,3971.6352,3971.6352
EAST,'362686416463,AG_FOOD,10712,11568.96,11684.6496,12619.42157,13124.19843,13255.44042
EAST,'658672581520,CHEM_PET,3320,3386.4,3555.72,3733.506,3770.84106,3959.383113
EAST,'380000204138,AG_FOOD,38538,40850.28,42484.2912,42909.13411,42909.13411,44196.40813
EAST,'380000365178,CHEM_PET,4120,4367.2,4454.544,4499.08944,4499.08944,4634.062123
EAST,'483170602795,CHEM_PET,7440,7514.4,7514.4,8190.696,8436.41688,8436.41688
EAST,'380000202421,CHEM_PET,11360,12041.6,12402.848,12402.848,13022.9904,13283.45021
EAST,'216698197115,NONMET_PRO,8320,8902.4,9347.52,10095.3216,10398.18125,10918.09031
EAST,'380000387650,CHEM_PET,22395,23962.65,24921.156,25918.00224,26177.18226,26700.72591
EAST,'381315182340,AG_FOOD,840,890.4,917.112,972.13872,981.8601072,1001.497309
EAST,'185180359430,CHEM_PET,4160,4451.2,4540.224,4767.2352,5005.59696,5205.820838
EAST,'653900456495,AG_FOOD,2800,2884,2970.52,3148.7512,3243.213736,3308.078011
EAST,'191651368700,IM,8160,8323.2,8572.896,8572.896,9001.5408,9271.587024
EAST,'461450207390,CHEM_PET,3400,3400,3570,3855.6,3855.6,3855.6
EAST,'369140349660,AG_FOOD,27060,28413,29833.65,30430.323,31038.92946,32590.87593
EAST,'343940453869,MET_ORE,4320,4320,4536,4944.24,5043.1248,5143.987296
EAST,'359415178101,AG_FOOD,1840,1987.2,2026.944,2209.36896,2231.46265,2253.777276
EAST,'288866453893,NONMET_PRO,23058,23058,23980.32,26138.5488,26399.93429,27719.931
EAST,'379124256803,COAL,30174,30174,30475.74,32609.0418,33261.22264,34259.05932
EAST,'380000234000,FOR_PROD,3400,3468,3641.4,3823.47,3976.4088,4135.465152
EAST,'372114407384,AG_FOOD,27837,29228.85,29813.427,32794.7697,34434.50819,34434.50819
EAST,'472840191267,MO_VEH,6400,6720,6921.6,7406.112,7776.4176,8009.710128
EAST,'380000257317,CHEM_PET,3920,4233.6,4318.272,4620.55104,4666.75655,4760.091681
EAST,'279756413314,COAL,73806,74544.06,78271.263,80619.40089,81425.5949,82239.85085
EAST,'486160361713,FOR_PROD,3800,3800,3800,4028,4108.56,4231.8168
EAST,'497800354600,AG_FOOD,4320,4622.4,4622.4,4668.624,4902.0552,5049.116856
EAST,'566457362686,AG_FOOD,28848,31732.8,32367.456,35604.2016,35604.2016,36672.32765
EAST,'286516344192,MO_VEH,1960,2018.8,2119.74,2268.1218,2336.165454,2452.973727
EAST,'178964341949,IM,400,408,420.24,462.264,480.75456,485.5621056
EAST,'185400380639,IM,1600,1712,1797.6,1977.36,2036.6808,2097.781224
EAST,'472600191560,IM,800,832,832,865.28,865.28,891.2384
EAST,'567500491200,IM,400,416,416,436.8,454.272,463.35744
EAST,'413350145469,AG_FOOD,3880,4074,4114.74,4361.6244,4492.473132,4537.397863
EAST,'658660619170,CHEM_PET,3840,3955.2,4034.304,4437.7344,4437.7344,4482.111744
EAST,'261107380639,IM,9440,9440,9723.2,10014.896,10515.6408,10620.79721
EAST,'208548204210,CHEM_PET,3800,3800,3952,4268.16,4396.2048,4528.090944
EAST,'491200472610,MET_ORE,3520,3555.2,3590.752,3842.10464,3842.10464,3957.367779
EAST,'381315497800,IM,5360,5520.8,5686.424,5857.01672,5974.157054,6093.640195
EAST,'318100262600,MET_ORE,4120,4367.2,4367.2,4454.544,4454.544,4677.2712
EAST,'342212567257,MO_VEH,600,630,648.9,655.389,681.60456,702.0526968
EAST,'378680359430,MET_ORE,39480,39874.8,40273.548,41884.48992,43978.71442,44858.2887
EAST,'262400417484,CHEM_PET,3560,3916,4111.8,4152.918,4235.97636,4363.055651
EAST,'421750499600,CHEM_PET,3120,3151.2,3245.736,3375.56544,3544.343712,3615.230586
EAST,'286557380000,CHEM_PET,800,872,880.72,959.9848,988.784344,1018.447874
EAST,'367132194169,CHEM_PET,44400,47508,48458.16,48458.16,48942.7416,50411.02385
EAST,'380000363300,AG_FOOD,21360,21360,21573.6,23730.96,24442.8888,25665.03324
EAST,'353100191821,IM,14920,15516.8,15827.136,17409.8496,18280.34208,18645.94892
EAST,'647000491200,MO_VEH,1640,1754.8,1842.54,1860.9654,1879.575054,1973.553807
EAST,'447850472780,IM,10440,11170.8,11282.508,11846.6334,12083.56607,12083.56607
EAST,'284294256808,COAL,75226,82748.6,83576.086,90262.17288,90262.17288,94775.28152
EAST,'206297472600,CHEM_PET,800,872,906.88,915.9488,915.9488,943.427264
EAST,'359900212496,CHEM_PET,4040,4282.4,4368.048,4804.8528,4997.046912,5047.017381
EAST,'461446434300,IM,40120,44132,44132,44573.32,44573.32,45910.5196
EAST,'373995496488,COAL,125300,132818,136802.54,139538.5908,146515.5203,152376.1412
EAST,'345282207800,CHEM_PET,2800,2884,2884,2912.84,2912.84,2912.84
EAST,'047600194132,CHEM_PET,6240,6801.6,6937.632,7076.38464,7430.203872,7653.109988
EAST,'424980456200,CHEM_PET,3800,3876,3953.52,3993.0552,4032.985752,4073.31561
EAST,'479473343100,CHEM_PET,3880,4112.8,4153.928,4153.928,4237.00656,4279.376626
EAST,'461453447162,MET_ORE,3880,4151.6,4234.632,4488.70992,4623.371218,4715.838642
EAST,'380000191660,AG_FOOD,3960,4078.8,4282.74,4282.74,4325.5674,4498.590096
EAST,'381315191651,IM,37320,39932.4,41130.372,41541.67572,41957.09248,42376.6634
EAST,'380000201788,CHEM_PET,4080,4488,4622.64,4761.3192,4999.38516,5199.360566
EAST,'491200381315,AG_FOOD,2400,2472,2595.6,2673.468,2807.1414,2835.212814
EAST,'261004567500,IM,4800,5040,5090.4,5243.112,5347.97424,5454.933725
EAST,'445955444780,NONMET_PRO,4680,4820.4,4868.604,5355.4644,5569.682976,5681.076636
EAST,'453954264300,FOR_PROD,4960,5208,5260.08,5523.084,5744.00736,5744.00736
EAST,'380000191821,MO_VEH,1120,1131.2,1176.448,1294.0928,1358.79744,1426.737312
EAST,'437280479800,NONMET_PRO,4600,4968,5017.68,5519.448,5519.448,5574.64248
EAST,'233853232432,COAL,29697,31181.85,32740.9425,34050.5802,34731.5918,34731.5918
EAST,'185400194144,FOR_PROD,3480,3758.4,3908.736,3947.82336,3987.301594,4146.793657
EAST,'206297456200,FOR_PROD,1200,1296,1347.84,1347.84,1388.2752,1388.2752
EAST,'409160444780,MET_ORE,3800,4104,4104,4350.24,4524.2496,4569.492096
EAST,'566457566900,AG_FOOD,11856,11974.56,12333.7968,13073.82461,13727.51584,14139.34132
EAST,'286550345750,MET_ORE,4000,4240,4409.6,4541.888,4541.888,4587.30688
EAST,'566790456373,MO_VEH,3160,3444.4,3547.732,3760.59592,3798.201879,3912.147936
EAST,'380000344621,CHEM_PET,3800,3838,3838,3876.38,3876.38,3876.38
EAST,'468110384850,FOR_PROD,6680,7348,7421.48,7718.3392,7949.889376,8029.38827
EAST,'368700366276,OTHER,2520,2595.6,2673.468,2914.08012,2914.08012,3030.643325
EAST,'439900497540,CHEM_PET,640,684.8,705.344,768.82496,784.2014592,799.8854884
EAST,'237301257500,OTHER,13320,14518.8,14663.988,14663.988,14957.26776,15106.84044
EAST,'318100456910,NONMET_PRO,4520,4565.2,4793.46,4937.2638,5036.009076,5237.449439
EAST,'392200359882,AG_FOOD,4280,4536.8,4582.168,4994.56312,5144.400014,5195.844014
EAST,'380000345321,CHEM_PET,12160,12768,13406.4,13674.528,13948.01856,14226.97893
EAST,'381315182340,IM,17120,18832,19020.32,19971.336,20770.18944,21808.69891
EAST,'362686380000,CHEM_PET,3252,3382.08,3483.5424,3692.554944,3729.480493,3766.775298
EAST,'379148379164,COAL,137046,139786.92,145378.3968,158462.4525,163216.3261,163216.3261
EAST,'185400191880,OTHER,1200,1224,1272.96,1362.0672,1375.687872,1375.687872
EAST,'345237392200,NONMET_PRO,3960,4118.4,4324.32,4583.7792,4767.130368,4862.472975
EAST,'380000182367,AG_FOOD,3640,3894.8,3972.696,4012.42296,4172.919878,4256.378276
EAST,'567500206260,IM,8400,8652,8652,9344.16,9811.368,9811.368
EAST,'447850359900,AG_FOOD,3720,3943.2,4061.496,4061.496,4061.496,4142.72592
EAST,'363504343100,CHEM_PET,14960,14960,15109.6,15865.08,16182.3816,16182.3816
EAST,'380000207310,CHEM_PET,2400,2592,2669.76,2776.5504,2776.5504,2804.315904
EAST,'357998286550,CHEM_PET,3800,4142,4307.68,4738.448,4833.21696,4929.881299
EAST,'445450412713,CHEM_PET,3840,3993.6,4033.536,4356.21888,4399.781069,4443.778879
EAST,'396298198543,CHEM_PET,3360,3662.4,3845.52,4153.1616,4194.693216,4236.640148
EAST,'492171647000,CHEM_PET,7760,7915.2,7994.352,8394.0696,8729.832384,8817.130708
EAST,'491200234000,FOR_PROD,520,572,594.88,636.5216,668.34768,668.34768
EAST,'191651396640,IM,8080,8564.8,8907.392,9798.1312,9994.093824,10493.79852
EAST,'380000185400,FOR_PROD,400,404,424.2,428.442,441.29526,458.9470704
EAST,'365115567257,MO_VEH,1840,1876.8,1933.104,2029.7592,2090.651976,2195.184575
EAST,'261004359814,IM,14400,15264,15874.56,16350.7968,16677.81274,17511.70337
EAST,'141260380000,FOR_PROD,5200,5356,5516.68,6013.1812,6073.313012,6255.512402
EAST,'380000318730,MET_ORE,3640,3640,3785.6,4126.304,4291.35616,4420.096845
EAST,'380000286550,CHEM_PET,2640,2824.8,2966.04,3114.342,3114.342,3238.91568
EAST,'439900433540,CHEM_PET,3880,3996.4,4036.364,4036.364,4157.45492,4199.029469
EAST,'396292661690,MET_ORE,6720,7190.4,7478.016,7552.79616,7930.435968,8089.044687
EAST,'392200207310,AG_FOOD,4280,4494,4673.76,5094.3984,5247.230352,5352.174959
EAST,'318100343940,MET_ORE,3880,4268,4310.68,4698.6412,4745.627612,4982.908993
EAST,'318100380000,FOR_PROD,400,432,444.96,476.1072,490.390416,495.2943202
EAST,'653900491200,MO_VEH,400,416,432.64,445.6192,463.443968,468.0784077
EAST,'439900265791,CHEM_PET,3480,3828,3904.56,4138.8336,4138.8336,4180.221936
EAST,'315859567257,MO_VEH,480,513.6,534.144,582.21696,611.327808,629.6676422
EAST,'471123457140,NONMET_PRO,4120,4326,4412.52,4677.2712,4911.13476,4960.246108
EAST,'343100439900,MO_VEH,1000,1100,1144,1246.96,1246.96,1284.3688
EAST,'318378208572,MO_VEH,2400,2544,2594.88,2646.7776,2673.245376,2806.907645
EAST,'277592413314,COAL,34104,34786.08,35133.9408,36539.29843,36904.69141,38011.83216
EAST,'464160491965,NONMET_PRO,5196,5663.64,5776.9128,5950.220184,6188.228991,6250.111281
EAST,'474726283363,FOR_PROD,2360,2454.4,2503.488,2528.52288,2553.808109,2553.808109
EAST,'286550396640,OTHER,800,840,865.2,943.068,961.92936,1000.406534
EAST,'447850286550,IM,4400,4576,4667.52,4994.2464,4994.2464,5194.016256
EAST,'363504497664,CHEM_PET,4360,4796,4939.88,4939.88,5038.6776,5240.224704
EAST,'467850472864,CHEM_PET,4360,4621.6,4714.032,5044.01424,5245.77481,5403.148054
EAST,'456495207310,IM,2000,2160,2268,2358.72,2476.656,2476.656
EAST,'363510436650,CHEM_PET,3600,3636,3708.72,3931.2432,4088.492928,4170.262787
EAST,'261004341800,MET_ORE,800,816,848.64,891.072,917.80416,926.9822016
EAST,'256260253900,FOR_PROD,3080,3141.6,3173.016,3173.016,3236.47632,3333.57061
EAST,'380000445450,AG_FOOD,3984,4262.88,4348.1376,4695.988608,4883.828152,5079.181278
EAST,'461417286557,IM,3600,3816,4006.8,4127.004,4168.27404,4335.005002
EAST,'452710497970,NONMET_PRO,3800,3800,3914,4109.7,4109.7,4315.185
EAST,'380000418922,FOR_PROD,2480,2529.6,2554.896,2708.18976,2735.271658,2844.682524
EAST,'447850380000,IM,800,856,864.56,925.0792,925.0792,943.580784
EAST,'185180381280,FOR_PROD,2560,2636.8,2768.64,2851.6992,2994.28416,3084.112685
EAST,'566900318342,MO_VEH,14440,15306.4,16071.72,16714.5888,17216.02646,17560.34699
EAST,'380000221230,CHEM_PET,3760,3797.6,3797.6,4139.384,4180.77784,4306.201175
EAST,'261004359814,CHEM_PET,800,800,808,816.08,840.5624,848.968024
EAST,'689100653752,CHEM_PET,14760,15350.4,15964.416,16602.99264,17267.11235,17785.12572
EAST,'191822380000,IM,25440,26457.6,27251.328,29431.43424,30903.00595,32448.15625
EAST,'396298318850,CHEM_PET,7720,8028.8,8430.24,8851.752,9117.30456,9117.30456
EAST,'445667381474,CHEM_PET,4320,4449.6,4583.088,4583.088,4812.2424,4860.364824
EAST,'647000455450,MO_VEH,17280,18835.2,19588.608,21547.4688,22624.84224,23077.33908
EAST,'279499256808,COAL,51298,55401.84,57617.9136,59346.45101,61720.30905,61720.30905
EAST,'566900191822,CHEM_PET,400,400,408,424.32,441.2928,458.944512
EAST,'647000467770,CHEM_PET,3920,4312,4312,4355.12,4529.3248,4619.911296
EAST,'369415497800,CHEM_PET,27786,28063.86,28344.4986,29194.83356,29194.83356,30070.67857
EAST,'566790380037,MO_VEH,1120,1153.6,1188.208,1223.85424,1248.331325,1248.331325
EAST,'567257318100,MO_VEH,2760,3036,3187.8,3379.068,3412.85868,3515.24444
EAST,'278272357969,COAL,49098,51552.9,54130.545,55213.1559,56317.41902,56317.41902
EAST,'416850444463,NONMET_PRO,157204,160348.08,161951.5608,161951.5608,170049.1388,170049.1388
EAST,'221268207841,CHEM_PET,3520,3836.8,3913.536,4187.48352,4271.23319,4271.23319
EAST,'191649380000,OTHER,920,938.4,957.168,985.88304,1015.459531,1066.232508
EAST,'647000418550,CHEM_PET,7800,7956,8115.12,8277.4224,8360.196624,8527.400556
EAST,'472983495950,NONMET_PRO,4104,4186.08,4311.6624,4613.478768,4705.748343,4705.748343
EAST,'492450424250,MET_ORE,3600,3960,4158,4532.22,4577.5422,4760.643888
EAST,'379124418794,COAL,50780,50780,52811.2,53867.424,53867.424,56560.7952
EAST,'028850208548,CHEM_PET,2600,2834,2890.68,2977.4004,3126.27042,3126.27042
EAST,'380000191600,FOR_PROD,3960,4197.6,4239.576,4239.576,4366.76328,4541.433811
EAST,'496417447162,MET_ORE,4080,4202.4,4328.472,4631.46504,4631.46504,4816.723642
EAST,'216433363400,CHEM_PET,6000,6360,6360,6996,7205.88,7422.0564
EAST,'647000428878,CHEM_PET,3320,3519.2,3519.2,3589.584,3697.27152,3734.244235
EAST,'353100261121,CHEM_PET,1200,1284,1348.2,1442.574,1456.99974,1456.99974
EAST,'347527238217,CHEM_PET,2640,2745.6,2773.056,2994.90048,2994.90048,3144.645504
EAST,'345360369450,NONMET_PRO,3880,3996.4,4156.256,4280.94368,4409.37199,4409.37199
EAST,'421750479947,MET_ORE,3680,4048,4088.48,4252.0192,4379.579776,4423.375574
EAST,'367132453869,CHEM_PET,22200,23088,23088,25396.8,25396.8,25396.8
EAST,'395140396140,CHEM_PET,3320,3386.4,3454.128,3661.37568,3661.37568,3697.989437
EAST,'647000457210,CHEM_PET,3800,3990,4109.7,4520.67,4701.4968,4842.541704
EAST,'439250647000,CHEM_PET,3360,3595.2,3667.104,3960.47232,4158.495936,4158.495936
EAST,'476917380000,FOR_PROD,3080,3326.4,3459.456,3667.02336,3777.034061,3777.034061
EAST,'384850367860,NONMET_PRO,13840,15224,15680.72,15680.72,16464.756,17287.9938
EAST,'424740353279,AG_FOOD,4320,4665.6,4712.256,4853.62368,4950.696154,5099.217038
EAST,'365115413332,MO_VEH,920,956.8,966.368,976.03168,995.5523136,1005.507837
EAST,'379124256803,COAL,60800,63840,64478.4,68991.888,69681.80688,71772.26109
EAST,'285729261200,AG_FOOD,3636,3963.24,4042.5048,4042.5048,4082.929848,4287.07634
EAST,'359900315460,CHEM_PET,3560,3560,3666.8,3923.476,3923.476,3923.476
EAST,'285582343473,MET_ORE,7600,8056,8297.68,8961.4944,8961.4944,9140.724288
